SerialNumber,ID,PosX,PosY,PosZ,RotX,RotY,RotZ,残りHP,討伐済み
407,cube,-1872.169434,98.132622,-1253.845581,0,0,0,100,
408,smallCube,-1872.169434,101.820511,-1783.359375,0,0,0,100,
409,smallCube,-1872.169434,109.196266,-1765.998291,0,0,0,100,
410,cube,-1872.169434,116.572052,-1297.248535,0,0,0,100,
411,sphere,-1872.169434,120.259941,-1305.929077,0,0,0,100,
412,smallCube,-1872.169434,123.947830,-1731.276123,0,0,0,100,
413,smallCube,-1872.169434,126.931038,-1722.595581,0,0,0,100,
414,smallCube,-1872.169434,129.914246,-1713.915039,0,0,0,100,
415,smallCube,-1872.169434,132.897461,-1705.234619,0,0,0,100,
416,sphere,-1872.169434,132.897461,-1340.651245,0,0,0,100,
417,sphere,-1872.169434,141.847107,-1366.692871,0,0,0,100,
418,bigCube,-1872.169434,147.813538,-1661.831665,0,0,0,100,
419,bigCube,-1872.169434,149.749207,-1653.151123,0,0,0,100,
420,enban,-1872.169434,151.684845,-1401.415283,0,0,0,100,
421,enban,-1872.169434,153.620514,-1410.095703,0,0,0,100,
422,bigCube,-1872.169434,155.556183,-1627.109619,0,0,0,100,
423,bigCube,-1872.169434,157.491837,-1618.428955,0,0,0,100,
424,enban,-1872.169434,159.427490,-1436.137329,0,0,0,100,
425,enban,-1872.169434,161.363159,-1444.817993,0,0,0,100,
426,enchu,-1872.169434,167.319458,-1505.581787,0,0,0,100,
427,enchu,-1872.169434,167.989563,-1531.623535,0,0,0,100,
428,enchu,-1872.169434,168.659668,-1522.942993,0,0,0,100,
429,cube,-1865.478149,81.423004,-1207.097290,0,0,0,100,
430,smallCube,-1865.478149,113.014618,-1769.343994,0,0,0,100,
431,enban,-1865.478149,161.432236,-1415.430542,0,0,0,100,
432,hanen,-1865.297363,78.043793,-1846.474487,0,0,0,100,
433,cube,-1865.297363,84.951859,-1214.602295,0,0,0,100,
434,smallCube,-1865.297363,109.890915,-1777.029907,0,0,0,100,
435,smallCube,-1865.297363,138.280212,-1707.585571,0,0,0,100,
436,sphere,-1865.297363,143.500839,-1353.491211,0,0,0,100,
437,enban,-1865.297363,159.897339,-1407.744629,0,0,0,100,
438,enchu,-1865.297363,173.482437,-1553.505859,0,0,0,100,
439,enban,-1865.297363,173.482452,-1492.380127,0,0,0,100,
440,hanen,-1864.845337,88.592934,-1823.914062,0,0,0,100,
441,smallCube,-1864.845337,119.829620,-1754.469482,0,0,0,100,
442,cube,-1864.845337,119.829620,-1291.416260,0,0,0,100,
443,bigCube,-1864.845337,146.440735,-1685.025146,0,0,0,100,
444,enban,-1864.845337,165.375473,-1430.305176,0,0,0,100,
445,enchu,-1864.845337,172.178467,-1576.518188,0,0,0,100,
446,enban,-1864.845337,172.178467,-1469.367676,0,0,0,100,
447,ghost,-1864.212402,71.584618,-1183.677856,0,0,0,100,
448,smallCube,-1864.212402,123.417709,-1747.190430,0,0,0,100,
449,bigCube,-1864.212402,149.512482,-1677.746094,0,0,0,100,
450,enchu,-1864.212402,175.747253,-1538.857300,0,0,0,100,
451,hanen,-1864.212280,71.584618,-1862.208008,0,0,0,100,
452,bigCube,-1864.212280,157.462814,-1653.874512,0,0,0,100,
453,enchu,-1864.212280,172.229202,-1584.430176,0,0,0,100,
454,enchu,-1864.212280,175.747253,-1507.028564,0,0,0,100,
455,ghost,-1863.488892,63.341843,-1167.040161,0,0,0,100,
456,hanen,-1863.488892,68.429840,-1870.165161,0,0,0,100,
457,ghost,-1863.488892,68.429840,-1175.720703,0,0,0,100,
458,cube,-1863.488892,101.242195,-1245.165039,0,0,0,100,
459,sphere,-1863.488892,131.767670,-1314.609619,0,0,0,100,
460,bigCube,-1863.488892,152.650146,-1670.512207,0,0,0,100,
461,sphere,-1863.488892,156.404358,-1384.054077,0,0,0,100,
462,bigCube,-1863.488892,169.953979,-1601.067871,0,0,0,100,
463,enchu,-1863.488892,172.370941,-1592.387451,0,0,0,100,
464,enchu,-1863.488892,177.061691,-1531.623535,0,0,0,100,
465,enchu,-1863.488892,177.061691,-1514.262451,0,0,0,100,
466,cube,-1859.080811,116.665253,-1273.343018,0,0,0,100,
467,smallCube,-1859.080811,145.422455,-1703.098389,0,0,0,100,
468,cube,-1858.651367,87.177032,-1210.126465,0,0,0,100,
469,bigCube,-1858.651367,165.990768,-1640.311157,0,0,0,100,
470,enchu,-1858.651367,180.082764,-1557.981689,0,0,0,100,
471,hanen,-1857.634033,78.793159,-1855.629639,0,0,0,100,
472,hanen,-1857.634033,90.543037,-1829.791504,0,0,0,100,
473,cube,-1857.634033,90.543045,-1216.094238,0,0,0,100,
474,sphere,-1857.634033,142.037323,-1329.145020,0,0,0,100,
475,bigCube,-1857.634033,171.201508,-1621.458252,0,0,0,100,
476,hanen,-1856.300415,76.368904,-1862.840942,0,0,0,100,
477,ghost,-1856.300415,76.368904,-1183.044922,0,0,0,100,
478,cube,-1856.300415,94.070816,-1221.971680,0,0,0,100,
479,smallCube,-1856.300415,126.520874,-1754.469482,0,0,0,100,
480,sphere,-1856.300415,140.760559,-1321.933838,0,0,0,100,
481,enchu,-1856.300415,183.454208,-1546.136475,0,0,0,100,
482,enban,-1856.300415,183.454208,-1499.749512,0,0,0,100,
483,hanen,-1856.255127,68.403343,-1878.122314,0,0,0,100,
484,sphere,-1856.255127,133.966461,-1306.652344,0,0,0,100,
485,ghost,-1854.808350,63.818680,-1158.359619,0,0,0,100,
486,bigCube,-1854.808350,157.486786,-1679.192871,0,0,0,100,
487,enban,-1854.808350,176.609131,-1436.137329,0,0,0,100,
488,bigCube,-1853.271362,172.152054,-1636.558594,0,0,0,100,
489,smallCube,-1853.271118,149.657745,-1706.003174,0,0,0,100,
490,ghost,-1852.457520,84.465866,-1195.432739,0,0,0,100,
491,hanen,-1852.457520,89.153481,-1840.144775,0,0,0,100,
492,smallCube,-1852.457520,122.634583,-1770.700317,0,0,0,100,
493,sphere,-1852.457520,148.479736,-1334.321655,0,0,0,100,
494,smallCube,-1852.457520,152.022308,-1701.255981,0,0,0,100,
495,bigCube,-1852.457520,171.717422,-1642.119629,0,0,0,100,
496,enban,-1852.457520,185.421814,-1473.210693,0,0,0,100,
497,enban,-1852.457520,186.217560,-1483.518921,0,0,0,100,
498,smallCube,-1852.457275,148.479736,-1711.564209,0,0,0,100,
499,cube,-1850.648926,92.307121,-1210.126465,0,0,0,100,
500,smallCube,-1850.648926,117.039894,-1787.202393,0,0,0,100,
501,cube,-1850.648926,117.039902,-1258.683228,0,0,0,100,
502,smallCube,-1850.648926,147.980225,-1717.758057,0,0,0,100,
503,bigCube,-1850.648926,155.158585,-1696.870483,0,0,0,100,
504,sphere,-1850.648926,155.158585,-1349.015381,0,0,0,100,
505,sphere,-1850.648926,172.126007,-1397.572388,0,0,0,100,
506,enban,-1850.648926,176.783676,-1418.459717,0,0,0,100,
507,enban,-1850.648926,188.446136,-1487.904297,0,0,0,100,
508,ghost,-1849.021484,88.231163,-1198.868896,0,0,0,100,
509,cube,-1848.976074,108.236000,-1237.840820,0,0,0,100,
510,hanen,-1848.976074,108.236008,-1808.044800,0,0,0,100,
511,sphere,-1848.976074,163.903992,-1368.184814,0,0,0,100,
512,enchu,-1848.976074,191.812515,-1538.812256,0,0,0,100,
513,hanen,-1848.478760,81.177452,-1863.292969,0,0,0,100,
514,cube,-1848.478760,115.915726,-1252.037109,0,0,0,100,
515,sphere,-1848.478760,147.651169,-1321.481689,0,0,0,100,
516,enban,-1848.478760,191.059692,-1492.380127,0,0,0,100,
517,cube,-1846.896606,124.972397,-1270.438232,0,0,0,100,
518,ghost,-1846.896484,87.660767,-1194.618896,0,0,0,100,
519,smallCube,-1846.896484,124.972397,-1775.447510,0,0,0,100,
520,ghost,-1846.127808,64.295517,-1149.678955,0,0,0,100,
521,hanen,-1846.127808,114.837120,-1800.720581,0,0,0,100,
522,sphere,-1846.127808,147.407318,-1314.609619,0,0,0,100,
523,bigCube,-1846.127808,162.323395,-1687.873535,0,0,0,100,
524,enchu,-1846.127808,190.515213,-1592.387451,0,0,0,100,
525,enban,-1846.127808,193.865738,-1496.901245,0,0,0,100,
526,ghost,-1843.991699,86.881035,-1188.809326,0,0,0,100,
527,hanen,-1843.991699,86.881042,-1857.076416,0,0,0,100,
528,sphere,-1843.991699,153.829849,-1327.698242,0,0,0,100,
529,bigCube,-1843.991699,181.983475,-1633.653809,0,0,0,100,
530,cube,-1843.991577,93.742844,-1203.898560,0,0,0,100,
531,bigCube,-1843.991577,178.618744,-1648.743164,0,0,0,100,
532,enban,-1843.991577,194.923035,-1481.676514,0,0,0,100,
533,hanen,-1843.098633,72.981918,-1884.700562,0,0,0,100,
534,hanen,-1843.098633,108.535202,-1815.256104,0,0,0,100,
535,cube,-1843.098633,108.535202,-1230.629639,0,0,0,100,
536,smallCube,-1843.098633,142.248901,-1745.811646,0,0,0,100,
537,enchu,-1843.098633,198.194244,-1508.407471,0,0,0,100,
538,ghost,-1842.149414,56.148956,-1125.988281,0,0,0,100,
539,cube,-1842.149414,126.327209,-1264.877197,0,0,0,100,
540,sphere,-1842.149414,157.765793,-1334.321655,0,0,0,100,
541,enchu,-1842.149414,196.194962,-1572.675415,0,0,0,100,
542,enban,-1842.149414,196.194977,-1473.210571,0,0,0,100,
543,hanen,-1842.149170,91.074112,-1850.453125,0,0,0,100,
544,smallCube,-1842.149170,126.327209,-1781.008545,0,0,0,100,
545,ghost,-1841.606689,68.571869,-1152.029907,0,0,0,100,
546,hanen,-1841.606689,78.429993,-1877.037231,0,0,0,100,
547,cube,-1841.606689,138.625092,-1290.918823,0,0,0,100,
548,sphere,-1841.606689,147.751190,-1307.737427,0,0,0,100,
549,smallCube,-1841.606689,147.751205,-1738.148438,0,0,0,100,
550,enchu,-1841.606689,200.517960,-1516.070801,0,0,0,100,
551,smallCube,-1840.792969,121.857475,-1794.029419,0,0,0,100,
552,cube,-1840.792969,121.857483,-1251.856323,0,0,0,100,
553,smallCube,-1840.792969,154.512833,-1724.584961,0,0,0,100,
554,sphere,-1840.792969,162.996323,-1345.986206,0,0,0,100,
555,enban,-1840.792969,196.607330,-1460.189819,0,0,0,100,
556,enchu,-1840.792969,198.512955,-1561.010864,0,0,0,100,
557,ghost,-1837.763916,55.622417,-1119.794312,0,0,0,100,
558,hankyu,-1837.763916,55.622639,-1926.091553,0,0,0,100,
559,smallCube,-1837.763916,130.529663,-1779.200073,0,0,0,100,
560,bigCube,-1837.763916,186.662430,-1640.311279,0,0,0,100,
561,enchu,-1837.763916,200.917892,-1570.866943,0,0,0,100,
562,enban,-1837.763916,200.917892,-1475.019043,0,0,0,100,
563,hanen,-1837.447266,100.914230,-1835.442871,0,0,0,100,
564,hanen,-1837.447266,121.634583,-1800.720581,0,0,0,100,
565,cube,-1837.447266,121.634583,-1245.165039,0,0,0,100,
566,smallCube,-1837.447266,136.386139,-1765.998291,0,0,0,100,
567,smallCube,-1837.447266,155.227158,-1731.276245,0,0,0,100,
568,bigCube,-1837.447266,167.160004,-1696.553955,0,0,0,100,
569,hanen,-1837.130859,109.040108,-1822.241211,0,0,0,100,
570,cube,-1837.130859,109.040108,-1223.644531,0,0,0,100,
571,cube,-1834.101807,105.530579,-1213.788574,0,0,0,100,
572,enban,-1834.101807,206.148926,-1491.566406,0,0,0,100,
573,hanen,-1834.101562,105.530571,-1832.097412,0,0,0,100,
574,cube,-1834.101562,120.261452,-1238.473877,0,0,0,100,
575,bigCube,-1834.101562,171.917999,-1693.208374,0,0,0,100,
576,bigCube,-1834.101562,194.347549,-1623.764038,0,0,0,100,
577,hanen,-1833.287842,98.564140,-1846.474365,0,0,0,100,
578,bigCube,-1833.287842,191.575989,-1638.141235,0,0,0,100,
579,enban,-1833.287842,204.464890,-1460.370605,0,0,0,100,
580,enchu,-1833.287842,205.763229,-1568.696777,0,0,0,100,
581,enban,-1833.287842,205.763229,-1477.189209,0,0,0,100,
582,cube,-1832.745483,113.553421,-1225.453125,0,0,0,100,
583,bigCube,-1832.745483,199.012878,-1612.099487,0,0,0,100,
584,ghost,-1831.796021,58.914486,-1120.811646,0,0,0,100,
585,hanen,-1831.796021,95.357254,-1855.629639,0,0,0,100,
586,ghost,-1831.796021,95.357254,-1190.256104,0,0,0,100,
587,hanen,-1830.903076,81.648193,-1883.253906,0,0,0,100,
588,cube,-1830.903076,118.948631,-1232.076416,0,0,0,100,
589,smallCube,-1830.903076,145.832642,-1759.454102,0,0,0,100,
590,sphere,-1830.903076,154.020386,-1301.520996,0,0,0,100,
591,enchu,-1830.903076,211.309402,-1536.031494,0,0,0,100,
592,ghost,-1828.766724,90.689194,-1175.720703,0,0,0,100,
593,hanen,-1828.766724,102.531601,-1844.123413,0,0,0,100,
594,cube,-1828.766724,128.432037,-1245.165039,0,0,0,100,
595,smallCube,-1828.766724,139.495712,-1774.678955,0,0,0,100,
596,hanen,-1827.998291,76.368851,-1895.438354,0,0,0,100,
597,hanen,-1827.998291,113.952286,-1825.993896,0,0,0,100,
598,cube,-1827.998291,117.756424,-1226.266846,0,0,0,100,
599,cube,-1827.998291,150.025665,-1289.336426,0,0,0,100,
600,cube,-1827.998291,153.484741,-1295.711304,0,0,0,100,
601,bigCube,-1827.998291,180.598083,-1687.104858,0,0,0,100,
602,bigCube,-1827.998291,183.355072,-1680.730103,0,0,0,100,
603,ghost,-1826.415894,69.406334,-1136.838989,0,0,0,100,
604,hanen,-1826.415894,126.172127,-1807.592773,0,0,0,100,
605,cube,-1826.415894,144.066849,-1275.727905,0,0,0,100,
606,smallCube,-1826.415894,161.435898,-1738.148438,0,0,0,100,
607,ghost,-1826.415771,88.168335,-1168.848633,0,0,0,100,
608,bigCube,-1826.415771,200.290482,-1631.269165,0,0,0,100,
609,ghost,-1825.918457,62.297516,-1122.145264,0,0,0,100,
610,cube,-1825.918457,137.404388,-1261.034180,0,0,0,100,
611,enchu,-1825.918457,212.861298,-1576.518311,0,0,0,100,
612,ghost,-1825.873413,78.976143,-1152.572510,0,0,0,100,
613,ghost,-1824.245728,73.421043,-1141.314941,0,0,0,100,
614,cube,-1824.245728,148.450531,-1280.203857,0,0,0,100,
615,smallCube,-1824.245728,159.784576,-1744.794434,0,0,0,100,
616,enban,-1824.245728,216.344650,-1488.537354,0,0,0,100,
617,enchu,-1824.245605,218.351486,-1509.424805,0,0,0,100,
618,hanen,-1822.437134,115.474045,-1830.740967,0,0,0,100,
619,enchu,-1822.437134,219.680557,-1503.230957,0,0,0,100,
620,ghost,-1821.623413,80.455093,-1150.447632,0,0,0,100,
621,hanen,-1821.623413,118.944168,-1825.993896,0,0,0,100,
622,enchu,-1821.623413,220.012161,-1548.216187,0,0,0,100,
623,ghost,-1820.086182,65.726028,-1123.637207,0,0,0,100,
624,hankyu,-1820.086182,65.726921,-1922.248535,0,0,0,100,
625,ghost,-1820.086182,96.254044,-1175.720703,0,0,0,100,
626,enchu,-1820.086182,219.071823,-1575.026367,0,0,0,100,
627,enban,-1820.086182,219.071823,-1470.859619,0,0,0,100,
628,hankyu,-1818.639404,62.429543,-1931.652344,0,0,0,100,
629,hanen,-1818.639404,100.800018,-1862.207886,0,0,0,100,
630,enchu,-1818.594238,217.251556,-1599.711792,0,0,0,100,
631,hankyu,-1817.260498,74.401695,-1910.538818,0,0,0,100,
632,smallCube,-1817.260498,151.504745,-1771.649658,0,0,0,100,
633,enchu,-1817.260498,225.685883,-1537.478638,0,0,0,100,
634,hanen,-1816.243286,86.104004,-1891.685791,0,0,0,100,
635,hanen,-1816.243286,125.396484,-1822.241211,0,0,0,100,
636,enban,-1816.243286,212.168137,-1419.093018,0,0,0,100,
637,enban,-1816.243286,224.859116,-1488.537354,0,0,0,100,
638,enchu,-1816.243286,226.097107,-1544.463623,0,0,0,100,
639,hankyu,-1816.243164,78.551720,-1904.571045,0,0,0,100,
640,smallCube,-1816.243164,155.659439,-1765.681885,0,0,0,100,
641,enchu,-1816.243164,224.859131,-1557.348755,0,0,0,100,
642,cube,-1815.813721,159.425720,-1286.431641,0,0,0,100,
643,bigCube,-1815.813721,191.400253,-1690.009766,0,0,0,100,
644,ghost,-1811.405640,62.519150,-1106.276123,0,0,0,100,
645,hankyu,-1811.405640,62.520042,-1939.609619,0,0,0,100,
646,bigCube,-1811.405640,207.949280,-1661.832031,0,0,0,100,
647,sphere,-1811.405640,207.949280,-1384.054077,0,0,0,100,
648,bigCube,-1811.405640,209.884918,-1653.151367,0,0,0,100,
649,sphere,-1811.405640,209.884918,-1392.734619,0,0,0,100,
650,enchu,-1811.405640,226.803726,-1592.387451,0,0,0,100,
651,hanen,-1810.682251,137.845016,-1808.677734,0,0,0,100,
652,bigCube,-1810.682251,205.223816,-1669.789062,0,0,0,100,
653,orangeCube,-1810.682129,58.849590,-1098.318970,0,0,0,100,
654,hanen,-1810.682129,110.649536,-1854.250732,0,0,0,100,
655,smallCube,-1810.682129,150.291718,-1784.806274,0,0,0,100,
656,sphere,-1810.682129,205.223816,-1376.096924,0,0,0,100,
657,enchu,-1810.682129,228.938507,-1576.473145,0,0,0,100,
658,smallCube,-1810.049316,171.297577,-1747.145508,0,0,0,100,
659,bigCube,-1810.049316,202.428436,-1677.701050,0,0,0,100,
660,enchu,-1810.049316,233.230377,-1538.812256,0,0,0,100,
661,smallCube,-1810.049194,189.288742,-1708.082886,0,0,0,100,
662,enchu,-1810.049194,230.311340,-1569.194092,0,0,0,100,
663,hankyu,-1809.597168,80.188881,-1909.046875,0,0,0,100,
664,ghost,-1809.597168,89.092209,-1152.030029,0,0,0,100,
665,smallCube,-1809.597168,167.460724,-1754.966919,0,0,0,100,
666,smallCube,-1809.597168,192.923325,-1700.713623,0,0,0,100,
667,bigCube,-1809.597168,217.867737,-1631.269043,0,0,0,100,
668,enban,-1809.597168,232.959930,-1499.252197,0,0,0,100,
669,ghost,-1809.416382,84.703140,-1144.343994,0,0,0,100,
670,hankyu,-1809.416382,84.703682,-1901.541748,0,0,0,100,
671,hanen,-1809.416382,124.860840,-1832.097290,0,0,0,100,
672,bigCube,-1809.416382,196.348129,-1693.208496,0,0,0,100,
673,enban,-1809.416382,220.146423,-1422.121826,0,0,0,100,
674,enban,-1809.416382,232.413910,-1491.566406,0,0,0,100,
675,hankyu,-1802.725098,62.299503,-1948.290161,0,0,0,100,
676,hankyu,-1802.725098,66.680893,-1939.609619,0,0,0,100,
677,ghost,-1802.725098,71.767700,-1114.956665,0,0,0,100,
678,hankyu,-1802.725098,81.944458,-1913.567871,0,0,0,100,
679,hanen,-1802.725098,102.295860,-1878.845703,0,0,0,100,
680,hanen,-1802.725098,138.464264,-1818.081787,0,0,0,100,
681,smallCube,-1802.725098,153.534698,-1792.040039,0,0,0,100,
682,smallCube,-1802.725098,186.506485,-1731.276367,0,0,0,100,
683,sphere,-1802.725098,197.769073,-1340.651245,0,0,0,100,
684,sphere,-1802.725098,209.031677,-1366.692871,0,0,0,100,
685,sphere,-1802.725098,212.785889,-1375.373535,0,0,0,100,
686,bigCube,-1802.725098,216.540085,-1661.832031,0,0,0,100,
687,bigCube,-1802.725098,221.374023,-1644.470947,0,0,0,100,
688,bigCube,-1802.725098,223.790985,-1635.790283,0,0,0,100,
689,enban,-1802.725098,223.790985,-1410.095703,0,0,0,100,
690,bigCube,-1802.725098,228.624939,-1618.429199,0,0,0,100,
691,bigCube,-1802.725098,231.041916,-1609.748535,0,0,0,100,
692,enchu,-1802.725098,238.377899,-1566.345947,0,0,0,100,
693,enban,-1802.725098,238.377899,-1479.540161,0,0,0,100,
694,enchu,-1802.725098,239.211914,-1557.665283,0,0,0,100,
695,enban,-1802.725098,239.211914,-1488.220703,0,0,0,100,
696,enchu,-1802.725098,240.879944,-1540.304199,0,0,0,100,
697,enchu,-1802.725098,242.547974,-1522.942993,0,0,0,100,
698,orangeCube,-1796.033813,88.821793,-1137.652710,0,0,0,100,
699,smallCube,-1796.033813,130.875885,-1838.788452,0,0,0,100,
700,enchu,-1796.033813,206.510986,-1699.899780,0,0,0,100,
701,orangeCube,-1795.853027,84.418167,-1129.966797,0,0,0,100,
702,orangeCube,-1795.853027,93.322166,-1145.157837,0,0,0,100,
703,smallCube,-1795.853027,126.418228,-1846.474487,0,0,0,100,
704,bigCube,-1795.853027,175.748871,-1761.838989,0,0,0,100,
705,bigCube,-1795.853027,203.360855,-1707.585815,0,0,0,100,
706,cube,-1795.853027,203.360855,-1338.300293,0,0,0,100,
707,sphere,-1795.853027,230.343155,-1407.744629,0,0,0,100,
708,sphere,-1795.853027,234.572845,-1422.935791,0,0,0,100,
709,enchu,-1795.853027,234.572861,-1622.950317,0,0,0,100,
710,enban,-1795.853027,247.196152,-1553.505859,0,0,0,100,
711,sphere,-1795.853027,247.196152,-1492.380127,0,0,0,100,
712,orangeCube,-1795.401001,80.087120,-1122.145264,0,0,0,100,
713,smallCube,-1795.401001,122.072937,-1854.296021,0,0,0,100,
714,bigCube,-1795.401001,163.645111,-1784.851562,0,0,0,100,
715,bigCube,-1795.401001,200.412949,-1715.407227,0,0,0,100,
716,enchu,-1795.401001,228.639481,-1645.962891,0,0,0,100,
717,cube,-1795.401001,228.639496,-1399.923218,0,0,0,100,
718,enban,-1795.401001,248.403198,-1546.136475,0,0,0,100,
719,smallCube,-1794.768066,102.516602,-1886.079590,0,0,0,100,
720,bigCube,-1794.768066,184.617401,-1747.190674,0,0,0,100,
721,cube,-1794.768066,227.100311,-1392.011353,0,0,0,100,
722,enban,-1794.768066,249.801117,-1538.857422,0,0,0,100,
723,hankyu,-1794.767944,61.794693,-1090.361816,0,0,0,100,
724,smallCube,-1794.767944,117.802551,-1862.208008,0,0,0,100,
725,bigCube,-1794.767944,159.888550,-1792.763428,0,0,0,100,
726,cube,-1794.767944,217.309387,-1368.139648,0,0,0,100,
727,hanen,-1794.044556,65.733032,-1948.290161,0,0,0,100,
728,smallCube,-1794.044556,149.830261,-1809.401123,0,0,0,100,
729,enchu,-1794.044556,221.133514,-1670.512573,0,0,0,100,
730,enchu,-1794.044556,225.643341,-1661.832031,0,0,0,100,
731,enban,-1794.044556,245.456406,-1592.387451,0,0,0,100,
732,bigCube,-1789.636475,175.211395,-1772.542725,0,0,0,100,
733,cube,-1789.636475,211.279633,-1342.787598,0,0,0,100,
734,enchu,-1789.636475,238.111816,-1633.654053,0,0,0,100,
735,enchu,-1789.207031,214.386124,-1696.870605,0,0,0,100,
736,enchu,-1789.207031,236.708588,-1640.311523,0,0,0,100,
737,enchu,-1789.207031,240.296295,-1627.426270,0,0,0,100,
738,sphere,-1789.207031,240.296295,-1418.459717,0,0,0,100,
739,enban,-1789.207031,252.863235,-1570.866821,0,0,0,100,
740,hanen,-1789.206909,86.872513,-1918.089111,0,0,0,100,
741,orangeCube,-1788.189697,83.347931,-1120.811646,0,0,0,100,
742,orangeCube,-1788.189697,98.492668,-1146.649902,0,0,0,100,
743,smallCube,-1788.189697,98.492935,-1899.236084,0,0,0,100,
744,bigCube,-1788.189697,206.770767,-1716.740967,0,0,0,100,
745,enchu,-1788.189697,217.945358,-1690.902832,0,0,0,100,
746,enchu,-1788.189697,243.024780,-1621.458496,0,0,0,100,
747,hanen,-1786.856079,61.251286,-1962.802856,0,0,0,100,
748,smallCube,-1786.856079,123.063049,-1862.840942,0,0,0,100,
749,smallCube,-1786.856079,146.292511,-1823.914062,0,0,0,100,
750,bigCube,-1786.856079,187.375702,-1754.469727,0,0,0,100,
751,cube,-1786.856079,235.221313,-1391.378296,0,0,0,100,
752,enchu,-1786.856079,246.059906,-1615.580811,0,0,0,100,
753,enban,-1786.856079,254.094009,-1585.063232,0,0,0,100,
754,sphere,-1786.856079,257.834045,-1499.749512,0,0,0,100,
755,enchu,-1786.810791,229.095398,-1669.789185,0,0,0,100,
756,orangeCube,-1785.364014,76.412247,-1106.276123,0,0,0,100,
757,hanen,-1785.364014,76.413139,-1939.609619,0,0,0,100,
758,smallCube,-1785.364014,106.940254,-1887.526367,0,0,0,100,
759,cube,-1785.364014,203.201736,-1314.609619,0,0,0,100,
760,enchu,-1785.364014,225.726959,-1679.193115,0,0,0,100,
761,enchu,-1785.364014,234.746613,-1661.832031,0,0,0,100,
762,enban,-1785.364014,255.036942,-1592.387451,0,0,0,100,
763,cube,-1785.363892,225.726959,-1366.692871,0,0,0,100,
764,orangeCube,-1783.827026,92.087479,-1131.549316,0,0,0,100,
765,enban,-1783.827026,259.161713,-1567.114258,0,0,0,100,
766,orangeCube,-1783.013184,89.284195,-1125.988281,0,0,0,100,
767,orangeCube,-1783.013184,95.326195,-1136.296387,0,0,0,100,
768,sphere,-1783.013184,242.700623,-1403.766357,0,0,0,100,
769,sphere,-1783.013184,245.570770,-1414.074463,0,0,0,100,
